ProductKey,OrderDateKey,CustomerKey,SalesTerritoryKey,OrderQuantity,UnitPrice,DiscountAmount,TotalProductCost,SalesAmount,TaxAmt,Freight
596,20121230,11943,9,1,539.99,0,294.5797,539.99,43.1992,13.4998
560,20121230,25086,4,1,1214.85,0,755.1508,1214.85,97.188,30.3713
530,20121230,25086,4,1,4.99,0,1.8663,4.99,0.3992,0.1248
541,20121230,25086,4,1,28.99,0,10.8423,28.99,2.3192,0.7248
463,20121230,25086,4,1,24.49,0,9.1593,24.49,1.9592,0.6123
217,20121230,25086,4,1,34.99,0,13.0863,34.99,2.7992,0.8748
604,20121230,21575,4,1,539.99,0,343.6496,539.99,43.1992,13.4998
479,20121230,21575,4,1,8.99,0,3.3623,8.99,0.7192,0.2248
390,20121230,12130,8,1,1120.49,0,713.0798,1120.49,89.6392,28.0123
225,20121230,12130,8,1,8.99,0,6.9223,8.99,0.7192,0.2248
490,20121230,12130,8,1,53.99,0,41.5723,53.99,4.3192,1.3498
605,20121230,25641,10,1,539.99,0,343.6496,539.99,43.1992,13.4998
538,20121230,25641,10,1,21.49,0,8.0373,21.49,1.7192,0.5373
577,20121230,26826,8,1,1214.85,0,755.1508,1214.85,97.188,30.3713
479,20121230,26826,8,1,8.99,0,3.3623,8.99,0.7192,0.2248
477,20121230,26826,8,1,4.99,0,1.8663,4.99,0.3992,0.1248
482,20121230,26826,8,1,8.99,0,3.3623,8.99,0.7192,0.2248
376,20121229,16688,9,1,2443.35,0,1554.9479,2443.35,195.468,61.0838
217,20121229,16688,9,1,34.99,0,13.0863,34.99,2.7992,0.8748
467,20121229,16688,9,1,24.49,0,9.1593,24.49,1.9592,0.6123
580,20121229,20824,10,1,1700.99,0,1082.51,1700.99,136.0792,42.5248
529,20121229,20824,10,1,3.99,0,1.4923,3.99,0.3192,0.0998
539,20121229,20824,10,1,24.99,0,9.3463,24.99,1.9992,0.6248
363,20121229,12390,8,1,2294.99,0,1251.9813,2294.99,183.5992,57.3748
478,20121229,12390,8,1,9.99,0,3.7363,9.99,0.7992,0.2498
477,20121229,12390,8,1,4.99,0,1.8663,4.99,0.3992,0.1248
214,20121229,12390,8,1,34.99,0,13.0863,34.99,2.7992,0.8748
363,20121229,11241,7,1,2294.99,0,1251.9813,2294.99,183.5992,57.3748
214,20121229,11241,7,1,34.99,0,13.0863,34.99,2.7992,0.8748
363,20121229,11020,6,1,2294.99,0,1251.9813,2294.99,183.5992,57.3748
485,20121229,11020,6,1,21.98,0,8.2205,21.98,1.7584,0.5495
363,20121229,11089,4,1,2294.99,0,1251.9813,2294.99,183.5992,57.3748
485,20121229,11089,4,1,21.98,0,8.2205,21.98,1.7584,0.5495
217,20121229,11089,4,1,34.99,0,13.0863,34.99,2.7992,0.8748
588,20121229,14066,9,1,769.49,0,419.7784,769.49,61.5592,19.2373
528,20121229,14066,9,1,4.99,0,1.8663,4.99,0.3992,0.1248
536,20121229,14066,9,1,29.99,0,11.2163,29.99,2.3992,0.7498
604,20121229,18906,9,1,539.99,0,343.6496,539.99,43.1992,13.4998
479,20121229,18906,9,1,8.99,0,3.3623,8.99,0.7192,0.2248
477,20121229,18906,9,1,4.99,0,1.8663,4.99,0.3992,0.1248
222,20121229,18906,9,1,34.99,0,13.0863,34.99,2.7992,0.8748
234,20121229,18906,9,1,49.99,0,38.4923,49.99,3.9992,1.2498
363,20121229,11448,9,1,2294.99,0,1251.9813,2294.99,183.5992,57.3748
478,20121229,11448,9,1,9.99,0,3.7363,9.99,0.7992,0.2498
477,20121229,11448,9,1,4.99,0,1.8663,4.99,0.3992,0.1248
225,20121229,11448,9,1,8.99,0,6.9223,8.99,0.7192,0.2248
357,20121229,11006,9,1,2319.99,0,1265.6195,2319.99,185.5992,57.9998
478,20121229,11006,9,1,9.99,0,3.7363,9.99,0.7992,0.2498
477,20121229,11006,9,1,4.99,0,1.8663,4.99,0.3992,0.1248
606,20121229,21440,4,1,539.99,0,343.6496,539.99,43.1992,13.4998
479,20121229,21440,4,1,8.99,0,3.3623,8.99,0.7192,0.2248
225,20121229,21440,4,1,8.99,0,6.9223,8.99,0.7192,0.2248
477,20121229,21440,4,1,4.99,0,1.8663,4.99,0.3992,0.1248
390,20121229,22687,10,1,1120.49,0,713.0798,1120.49,89.6392,28.0123
217,20121229,22687,10,1,34.99,0,13.0863,34.99,2.7992,0.8748
573,20121229,27820,10,1,2384.07,0,1481.9379,2384.07,190.7256,59.6018
222,20121229,27820,10,1,34.99,0,13.0863,34.99,2.7992,0.8748
578,20121229,26864,8,1,1214.85,0,755.1508,1214.85,97.188,30.3713
489,20121229,26864,8,1,53.99,0,41.5723,53.99,4.3192,1.3498
380,20121228,18239,9,1,2443.35,0,1554.9479,2443.35,195.468,61.0838
479,20121228,18239,9,1,8.99,0,3.3623,8.99,0.7192,0.2248
577,20121228,27873,9,1,1214.85,0,755.1508,1214.85,97.188,30.3713
217,20121228,27873,9,1,34.99,0,13.0863,34.99,2.7992,0.8748
353,20121228,11245,8,1,2319.99,0,1265.6195,2319.99,185.5992,57.9998
478,20121228,11245,8,1,9.99,0,3.7363,9.99,0.7992,0.2498
477,20121228,11245,8,1,4.99,0,1.8663,4.99,0.3992,0.1248
378,20121228,22430,7,1,2443.35,0,1554.9479,2443.35,195.468,61.0838
540,20121228,22430,7,1,32.6,0,12.1924,32.6,2.608,0.815
529,20121228,22430,7,1,3.99,0,1.4923,3.99,0.3192,0.0998
486,20121228,22430,7,1,159,0,59.466,159,12.72,3.975
374,20121228,16313,8,1,2443.35,0,1554.9479,2443.35,195.468,61.0838
479,20121228,16313,8,1,8.99,0,3.3623,8.99,0.7192,0.2248
477,20121228,16313,8,1,4.99,0,1.8663,4.99,0.3992,0.1248
214,20121228,16313,8,1,34.99,0,13.0863,34.99,2.7992,0.8748
231,20121228,16313,8,1,49.99,0,38.4923,49.99,3.9992,1.2498
372,20121228,12132,7,1,2443.35,0,1554.9479,2443.35,195.468,61.0838
529,20121228,12132,7,1,3.99,0,1.4923,3.99,0.3192,0.0998
540,20121228,12132,7,1,32.6,0,12.1924,32.6,2.608,0.815
214,20121228,12132,7,1,34.99,0,13.0863,34.99,2.7992,0.8748
581,20121228,22998,6,1,1700.99,0,1082.51,1700.99,136.0792,42.5248
234,20121228,22998,6,1,49.99,0,38.4923,49.99,3.9992,1.2498
581,20121228,20662,1,1,1700.99,0,1082.51,1700.99,136.0792,42.5248
234,20121228,20662,1,1,49.99,0,38.4923,49.99,3.9992,1.2498
353,20121228,11263,1,1,2319.99,0,1265.6195,2319.99,185.5992,57.9998
537,20121228,11263,1,1,35,0,13.09,35,2.8,0.875
528,20121228,11263,1,1,4.99,0,1.8663,4.99,0.3992,0.1248
222,20121228,11263,1,1,34.99,0,13.0863,34.99,2.7992,0.8748
571,20121228,27767,8,1,742.35,0,461.4448,742.35,59.388,18.5588
541,20121228,27767,8,1,28.99,0,10.8423,28.99,2.3192,0.7248
530,20121228,27767,8,1,4.99,0,1.8663,4.99,0.3992,0.1248
573,20121228,24339,4,1,2384.07,0,1481.9379,2384.07,190.7256,59.6018
606,20121228,22261,4,1,539.99,0,343.6496,539.99,43.1992,13.4998
538,20121228,22261,4,1,21.49,0,8.0373,21.49,1.7192,0.5373
606,20121228,12657,8,1,539.99,0,343.6496,539.99,43.1992,13.4998
360,20121227,21655,6,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
352,20121227,27571,4,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
371,20121227,19058,10,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
362,20121227,13407,10,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
354,20121227,12850,8,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
329,20121227,15959,1,1,782.99,0,486.7066,782.99,62.6392,19.5748
354,20121227,15729,9,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
358,20121227,15786,9,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
360,20121227,16156,9,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
373,20121227,24602,9,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
358,20121226,27521,4,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
360,20121226,27539,4,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
358,20121226,27556,1,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
339,20121226,15992,4,1,782.99,0,486.7066,782.99,62.6392,19.5748
360,20121226,15801,9,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
358,20121226,16180,9,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
373,20121226,24477,9,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
356,20121225,27568,1,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
368,20121225,17998,8,1,2443.35,0,1518.7864,2443.35,195.468,61.0838
352,20121225,11480,7,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
354,20121225,11547,7,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
341,20121225,19943,7,1,782.99,0,486.7066,782.99,62.6392,19.5748
375,20121225,13949,4,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
329,20121225,15985,4,1,782.99,0,486.7066,782.99,62.6392,19.5748
385,20121225,14472,4,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
352,20121225,15734,9,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
352,20121225,15756,9,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
370,20121225,24604,9,1,2443.35,0,1518.7864,2443.35,195.468,61.0838
341,20121225,27494,9,1,782.99,0,486.7066,782.99,62.6392,19.5748
327,20121225,27500,9,1,782.99,0,486.7066,782.99,62.6392,19.5748
362,20121224,27559,1,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
373,20121224,17952,8,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
368,20121224,19036,10,1,2443.35,0,1518.7864,2443.35,195.468,61.0838
373,20121224,16559,7,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
371,20121224,16566,7,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
369,20121224,19049,10,1,2443.35,0,1518.7864,2443.35,195.468,61.0838
368,20121224,17985,8,1,2443.35,0,1518.7864,2443.35,195.468,61.0838
362,20121224,12833,8,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
371,20121224,13976,1,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
358,20121224,15755,9,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
354,20121224,15757,9,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
362,20121224,15802,9,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
356,20121224,15832,9,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
362,20121223,27524,1,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
360,20121223,13562,10,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
329,20121223,15949,4,1,782.99,0,486.7066,782.99,62.6392,19.5748
358,20121223,16339,9,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
373,20121223,24485,9,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
341,20121223,27486,9,1,782.99,0,486.7066,782.99,62.6392,19.5748
383,20121223,25240,9,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
323,20121223,21668,10,1,782.99,0,486.7066,782.99,62.6392,19.5748
369,20121222,16532,7,1,2443.35,0,1518.7864,2443.35,195.468,61.0838
356,20121222,11483,7,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
360,20121222,13517,10,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
323,20121222,21029,8,1,782.99,0,486.7066,782.99,62.6392,19.5748
381,20121222,25226,9,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
389,20121222,25228,9,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
358,20121222,15765,9,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
373,20121222,24587,9,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
377,20121222,24475,9,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
358,20121221,27546,4,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
369,20121221,16551,7,1,2443.35,0,1518.7864,2443.35,195.468,61.0838
354,20121221,12846,8,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
358,20121221,11577,7,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
352,20121221,11583,7,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
385,20121221,17891,7,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
331,20121221,19899,7,1,782.99,0,486.7066,782.99,62.6392,19.5748
329,20121221,15987,1,1,782.99,0,486.7066,782.99,62.6392,19.5748
352,20121221,15751,9,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
362,20121221,15767,9,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
354,20121221,16159,9,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
358,20121220,27467,4,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
379,20121220,17976,8,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
371,20121220,18005,8,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
369,20121220,13978,1,1,2443.35,0,1518.7864,2443.35,195.468,61.0838
341,20121220,15990,4,1,782.99,0,486.7066,782.99,62.6392,19.5748
389,20121220,14461,1,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
387,20121220,25234,9,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
356,20121220,15830,9,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
354,20121220,16029,9,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
360,20121219,27523,1,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
356,20121219,27544,4,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
369,20121219,17984,8,1,2443.35,0,1518.7864,2443.35,195.468,61.0838
381,20121219,19316,8,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
329,20121219,19504,7,1,782.99,0,486.7066,782.99,62.6392,19.5748
343,20121219,27470,9,1,782.99,0,486.7066,782.99,62.6392,19.5748
362,20121218,27459,4,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
354,20121218,27540,4,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
368,20121218,19031,10,1,2443.35,0,1518.7864,2443.35,195.468,61.0838
370,20121218,19073,10,1,2443.35,0,1518.7864,2443.35,195.468,61.0838
321,20121218,21516,10,1,782.99,0,486.7066,782.99,62.6392,19.5748
337,20121218,19902,7,1,782.99,0,486.7066,782.99,62.6392,19.5748
381,20121218,14481,1,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
383,20121218,14485,4,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
387,20121218,14495,4,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
362,20121218,16164,9,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
371,20121218,24482,9,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
377,20121218,24505,9,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
377,20121218,24585,9,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
337,20121218,27471,9,1,782.99,0,486.7066,782.99,62.6392,19.5748
339,20121218,27472,9,1,782.99,0,486.7066,782.99,62.6392,19.5748
333,20121218,27485,9,1,782.99,0,486.7066,782.99,62.6392,19.5748
356,20121217,27460,4,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
362,20121217,27574,4,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
337,20121217,21545,10,1,782.99,0,486.7066,782.99,62.6392,19.5748
381,20121217,25229,9,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
341,20121217,27602,6,1,782.99,0,486.7066,782.99,62.6392,19.5748
381,20121217,14470,4,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
356,20121217,15788,9,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
360,20121217,15793,9,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
356,20121217,16157,9,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
369,20121217,24503,9,1,2443.35,0,1518.7864,2443.35,195.468,61.0838
354,20121216,27468,4,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
354,20121216,27554,4,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
383,20121216,17932,7,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
375,20121216,16548,7,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
379,20121216,16560,7,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
375,20121216,17986,8,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
368,20121216,16580,7,1,2443.35,0,1518.7864,2443.35,195.468,61.0838
377,20121216,16937,7,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
362,20121216,13404,10,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
356,20121216,12858,8,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
329,20121216,15952,1,1,782.99,0,486.7066,782.99,62.6392,19.5748
321,20121216,15954,4,1,782.99,0,486.7066,782.99,62.6392,19.5748
321,20121216,15965,4,1,782.99,0,486.7066,782.99,62.6392,19.5748
329,20121216,15968,4,1,782.99,0,486.7066,782.99,62.6392,19.5748
352,20121215,27527,4,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
370,20121215,19037,10,1,2443.35,0,1518.7864,2443.35,195.468,61.0838
369,20121215,19070,10,1,2443.35,0,1518.7864,2443.35,195.468,61.0838
354,20121215,11576,7,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
356,20121215,13557,10,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
337,20121215,15994,1,1,782.99,0,486.7066,782.99,62.6392,19.5748
387,20121215,14464,4,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
358,20121215,16161,9,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
356,20121214,27508,4,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
379,20121214,17983,8,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
389,20121214,17897,7,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
360,20121214,13408,10,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
337,20121214,19517,7,1,782.99,0,486.7066,782.99,62.6392,19.5748
354,20121214,11429,7,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
358,20121214,15784,9,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
360,20121214,16169,9,1,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
371,20121214,24478,9,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
383,20121214,25243,9,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
381,20121213,17950,7,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
379,20121213,16569,7,1,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
383,20121213,17885,7,1,1000.4375,0,605.6492,1000.4375,80.035,25.0109
341,20121213,19922,7,1,782.99,0,486.7066,782.99,62.6392,19.5748
352,20121213,13256,8,1,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
321,20121213,15980,1,1,782.99,0,486.7066,782.99,62.6392,19.5748
